8.420359063058251436e+00,0.000000000000000000e+00,2.000000000000000000e+00
3.907457735650988973e+00,0.000000000000000000e+00,4.000000000000000000e+00
5.759786540552449097e+00,0.000000000000000000e+00,5.000000000000000000e+00
1.988665291118618672e-01,0.000000000000000000e+00,8.000000000000000000e+00
9.402735060997873262e+00,0.000000000000000000e+00,9.000000000000000000e+00
8.140553509977227264e+00,0.000000000000000000e+00,1.000000000000000000e+01
2.217634418394923479e+00,0.000000000000000000e+00,1.000000000000000000e+01
2.319415546807558570e+00,0.000000000000000000e+00,1.100000000000000000e+01
8.970015248011049991e+00,0.000000000000000000e+00,1.300000000000000000e+01
1.196640809318147980e+00,0.000000000000000000e+00,1.500000000000000000e+01
8.527948469858719349e+00,0.000000000000000000e+00,1.600000000000000000e+01
5.024371427025728032e+00,0.000000000000000000e+00,1.600000000000000000e+01
3.524080229860454772e+00,0.000000000000000000e+00,1.700000000000000000e+01
7.193914007311955849e+00,0.000000000000000000e+00,1.800000000000000000e+01
9.809548205193341364e-01,0.000000000000000000e+00,1.800000000000000000e+01
2.596204872797602814e+00,0.000000000000000000e+00,1.900000000000000000e+01
1.250797795134173107e-01,0.000000000000000000e+00,2.500000000000000000e+01
7.501450672768410044e+00,0.000000000000000000e+00,2.600000000000000000e+01
2.392860928074476146e+00,0.000000000000000000e+00,2.600000000000000000e+01
1.174326992289205229e+00,0.000000000000000000e+00,2.800000000000000000e+01
8.387242571028140858e+00,0.000000000000000000e+00,2.900000000000000000e+01
1.779579895774199283e+00,0.000000000000000000e+00,2.900000000000000000e+01
2.558038082935874868e+00,0.000000000000000000e+00,3.000000000000000000e+01
1.214845788102972834e+00,0.000000000000000000e+00,3.000000000000000000e+01
4.307214892742211809e+00,0.000000000000000000e+00,3.000000000000000000e+01
9.789769077964541211e+00,0.000000000000000000e+00,3.000000000000000000e+01
2.990492866447322928e+00,0.000000000000000000e+00,3.300000000000000000e+01
2.906867556636394401e-01,0.000000000000000000e+00,3.500000000000000000e+01
2.717063603751990186e+00,0.000000000000000000e+00,3.700000000000000000e+01
4.537332660856796096e+00,0.000000000000000000e+00,3.700000000000000000e+01
2.501384664586500328e+00,0.000000000000000000e+00,3.900000000000000000e+01
5.556573590593755441e+00,0.000000000000000000e+00,3.900000000000000000e+01
4.066199633548047920e+00,0.000000000000000000e+00,4.100000000000000000e+01
7.381599897756187190e+00,0.000000000000000000e+00,4.100000000000000000e+01
3.930553765735038674e+00,0.000000000000000000e+00,4.200000000000000000e+01
1.073945696999040189e+00,0.000000000000000000e+00,4.700000000000000000e+01
5.921256234876608460e+00,0.000000000000000000e+00,4.700000000000000000e+01
2.144334464439079380e+00,0.000000000000000000e+00,4.900000000000000000e+01
2.996083927875493380e+00,0.000000000000000000e+00,4.900000000000000000e+01
3.096304434657606297e+00,0.000000000000000000e+00,5.000000000000000000e+01
9.962145676390788296e+00,0.000000000000000000e+00,5.400000000000000000e+01
7.719927136187607175e+00,0.000000000000000000e+00,5.700000000000000000e+01
8.957160224396798043e+00,0.000000000000000000e+00,5.700000000000000000e+01
2.198464936188742058e+00,0.000000000000000000e+00,5.900000000000000000e+01
5.346239938818070137e+00,1.000000000000000000e+00,4.000000000000000000e+00
6.622890442710081871e+00,1.000000000000000000e+00,6.000000000000000000e+00
9.473134080054016692e+00,1.000000000000000000e+00,8.000000000000000000e+00
1.951048389770849711e+00,1.000000000000000000e+00,9.000000000000000000e+00
2.061630281361602535e+00,1.000000000000000000e+00,9.000000000000000000e+00
7.714141688203453029e+00,1.000000000000000000e+00,9.000000000000000000e+00
4.976239848765976248e+00,1.000000000000000000e+00,1.100000000000000000e+01
8.557062504704985528e+00,1.000000000000000000e+00,1.200000000000000000e+01
1.942085781392057786e+00,1.000000000000000000e+00,1.400000000000000000e+01
7.592565024141217478e+00,1.000000000000000000e+00,1.400000000000000000e+01
1.643337880905719750e+00,1.000000000000000000e+00,1.500000000000000000e+01
3.402422534127207410e+00,1.000000000000000000e+00,1.600000000000000000e+01
1.791420113824438998e+00,1.000000000000000000e+00,1.700000000000000000e+01
3.205954503073390249e+00,1.000000000000000000e+00,1.700000000000000000e+01
8.099006691270748348e+00,1.000000000000000000e+00,1.700000000000000000e+01
1.026912607578309711e+00,1.000000000000000000e+00,1.900000000000000000e+01
5.717443041514369995e+00,1.000000000000000000e+00,1.900000000000000000e+01
5.385631954207635630e+00,1.000000000000000000e+00,1.900000000000000000e+01
1.866770662121192137e+00,1.000000000000000000e+00,2.000000000000000000e+01
2.507495832560700855e+00,1.000000000000000000e+00,2.700000000000000000e+01
7.199269469699486557e+00,1.000000000000000000e+00,2.900000000000000000e+01
1.286360603730918317e-01,1.000000000000000000e+00,3.000000000000000000e+01
2.026970760536999094e+00,1.000000000000000000e+00,3.200000000000000000e+01
8.774891865452197237e+00,1.000000000000000000e+00,3.300000000000000000e+01
2.814592839537566338e-01,1.000000000000000000e+00,3.300000000000000000e+01
9.207547853515233527e+00,1.000000000000000000e+00,3.300000000000000000e+01
6.567787192063744506e+00,1.000000000000000000e+00,3.400000000000000000e+01
9.585220118296577496e+00,1.000000000000000000e+00,3.600000000000000000e+01
5.528688130544894719e+00,1.000000000000000000e+00,3.800000000000000000e+01
3.067259761749215663e+00,1.000000000000000000e+00,4.100000000000000000e+01
7.774546452235985505e+00,1.000000000000000000e+00,4.500000000000000000e+01
4.372966426478106072e+00,1.000000000000000000e+00,4.600000000000000000e+01
6.777434535042976549e+00,1.000000000000000000e+00,4.700000000000000000e+01
6.190242224212168409e+00,1.000000000000000000e+00,4.900000000000000000e+01
9.854624137530940686e+00,1.000000000000000000e+00,4.900000000000000000e+01
6.897198423849459914e+00,1.000000000000000000e+00,5.000000000000000000e+01
