"timestamp","sender","receiver"
0,0,1
0.00555555555555556,0,1
0.0111111111111111,0,1
0.0166666666666667,0,1
0.0222222222222222,0,1
0.0277777777777778,0,1
0.0333333333333333,0,1
0.0388888888888889,0,1
0.0444444444444444,0,1
0.05,0,1
0.0555555555555556,0,1
0.0611111111111111,0,1
0.0666666666666667,0,1
0.0722222222222222,0,1
0.0777777777777778,0,1
0.0833333333333333,0,1
0.0888888888888889,0,1
0.0944444444444444,0,1
0.1,0,1
0.105555555555556,0,1
0.111111111111111,0,1
0.116666666666667,0,1
0.122222222222222,0,1
0.127777777777778,0,1
0.133333333333333,0,1
0.138888888888889,0,1
0.144444444444444,0,1
0.15,0,1
0.155555555555556,0,1
0.161111111111111,0,1
0.166666666666667,0,1
0.172222222222222,0,1
0.177777777777778,0,1
0.183333333333333,0,1
0.188888888888889,0,1
0.194444444444444,0,1
0.2,0,1
0.205555555555556,0,1
0.211111111111111,0,1
0.216666666666667,0,1
0.222222222222222,0,1
0.227777777777778,0,1
0.233333333333333,0,1
0.238888888888889,0,1
0.244444444444444,0,1
0.25,0,1
0.255555555555556,0,1
0.261111111111111,0,1
0.266666666666667,0,1
0.272222222222222,0,1
0.277777777777778,0,1
0.283333333333333,0,1
0.288888888888889,0,1
0.294444444444444,0,1
0.3,0,1
0.305555555555556,0,1
0.311111111111111,0,1
0.316666666666667,0,1
0.322222222222222,0,1
0.327777777777778,0,1
0.333333333333333,0,1
0.338888888888889,0,1
0.344444444444444,0,1
0.35,0,1
0.355555555555556,0,1
0.361111111111111,0,1
0.366666666666667,0,1
0.372222222222222,0,1
0.377777777777778,0,1
0.383333333333333,0,1
0.388888888888889,0,1
0.394444444444444,0,1
0.4,0,1
0.405555555555556,0,1
0.411111111111111,0,1
0.416666666666667,0,1
0.422222222222222,0,1
0.427777777777778,0,1
0.433333333333333,0,1
0.438888888888889,0,1
0.444444444444444,0,1
0.45,0,1
0.455555555555556,0,1
0.461111111111111,0,1
0.466666666666667,0,1
0.472222222222222,0,1
0.477777777777778,0,1
0.483333333333333,0,1
0.488888888888889,0,1
0.494444444444444,0,1
0.527777777777778,0,1
0.533333333333333,0,1
0.538888888888889,0,1
0.544444444444444,0,1
0.55,0,1
0.555555555555556,0,1
0.561111111111111,0,1
0.566666666666667,0,1
0.572222222222222,0,1
0.577777777777778,0,1
0.583333333333333,1,0
0.588888888888889,2,3
0.588888888888889,0,1
0.594444444444444,0,1
0.6,0,1
0.605555555555556,1,0
0.611111111111111,0,1
0.616666666666667,0,1
0.622222222222222,1,0
0.627777777777778,0,1
0.633333333333333,0,1
0.638888888888889,0,1
0.644444444444444,0,1
0.65,0,1
0.655555555555556,0,1
0.661111111111111,0,1
0.666666666666667,0,1
0.672222222222222,0,1
0.677777777777778,0,1
0.683333333333333,0,1
0.688888888888889,0,1
0.694444444444444,0,1
0.7,0,1
0.705555555555556,0,1
0.711111111111111,0,1
0.716666666666667,0,1
0.722222222222222,1,0
0.727777777777778,0,1
0.733333333333333,0,1
0.738888888888889,0,1
0.744444444444444,0,1
0.75,0,1
0.755555555555556,0,1
0.761111111111111,0,1
0.766666666666667,0,1
0.772222222222222,0,1
0.777777777777778,0,1
0.783333333333333,0,1
0.788888888888889,0,1
0.794444444444444,0,1
0.8,1,0
0.805555555555556,0,1
0.811111111111111,0,1
0.816666666666667,0,1
0.822222222222222,0,1
0.827777777777778,0,1
0.833333333333333,0,1
0.838888888888889,0,1
0.844444444444444,0,1
0.85,0,1
0.855555555555556,0,1
0.861111111111111,0,1
0.866666666666667,0,1
0.872222222222222,0,1
0.877777777777778,0,1
0.883333333333333,0,1
0.888888888888889,0,1
0.894444444444444,0,1
0.9,0,1
