1.0,1.0,1.0,-0.031448676081330076
1.0,1.0,2.0,-0.05852558626581652
1.0,1.0,3.0,-0.075870428675693
1.0,1.0,4.0,-0.08245347680399023
1.0,1.0,5.0,-0.07839268212687754
1.0,1.0,6.0,-0.055727531262771995
1.0,1.0,7.0,-0.025042879964303138
1.0,1.0,8.0,0.0007767416225438127
1.0,1.0,9.0,0.028485451239105213
1.0,1.0,10.0,0.058164049183588674
1.0,1.0,11.0,0.0334125923298221
1.0,1.0,12.0,0.037366023392169004
1.0,1.0,13.0,0.040396606631068734
1.0,1.0,14.0,-0.024478611767354403
1.0,1.0,15.0,-0.08799242627049865
1.0,1.0,16.0,-0.13455155045686756
1.0,1.0,17.0,-0.13260037594911114
1.0,1.0,18.0,-0.12514426562813777
1.0,1.0,19.0,-0.11934389507678388
1.0,1.0,20.0,-0.11115381668135196
1.0,1.0,21.0,-0.09810741941021621
1.0,1.0,22.0,-0.07681156037266375
1.0,1.0,23.0,-0.05253426761780991
1.0,1.0,24.0,-0.04941428252333201
1.0,1.0,25.0,-0.040804017816115534
1.0,1.0,26.0,-0.04937066699645169
1.0,1.0,27.0,-0.07005983259360965
1.0,1.0,28.0,-0.06375059616233586
1.0,1.0,29.0,-0.055216979230259235
1.0,1.0,30.0,-0.07504467605926476
1.0,1.0,31.0,-0.08299559306488273
1.0,1.0,32.0,-0.07897184372163095
1.0,1.0,33.0,-0.07410498458247154
1.0,1.0,34.0,-0.06695321123242752
1.0,1.0,35.0,-0.05066924709504856
1.0,1.0,36.0,-0.0346196978017383
1.0,1.0,37.0,-0.010297084314174141
1.0,1.0,38.0,0.003221097086277969
1.0,1.0,39.0,-0.02830779235704876
1.0,1.0,40.0,-0.06948983699348182
1.0,1.0,41.0,-0.0990313749363811
1.0,1.0,42.0,-0.10176183238514477
1.0,1.0,43.0,-0.10075979439229997
1.0,1.0,44.0,-0.13971471116118855
1.0,1.0,45.0,-0.14578971408984068
1.0,1.0,46.0,-0.188017997607223
1.0,1.0,47.0,-0.22715612698495907
1.0,1.0,48.0,-0.2502438314516886
1.0,1.0,49.0,-0.26766213516246595
1.0,1.0,50.0,-0.2835974999464373
1.0,1.0,51.0,-0.30930004159148367
1.0,1.0,52.0,-0.33711841107438967
1.0,1.0,53.0,-0.3675077887451506
1.0,1.0,54.0,-0.39990246273925306
1.0,1.0,55.0,-0.43307276177827697
1.0,1.0,56.0,-0.46540730521358514
1.0,1.0,57.0,-0.4951146614684048
1.0,1.0,58.0,-0.5204004264358328
1.0,1.0,59.0,-0.5396649302029102
1.0,1.0,60.0,-0.5517191220419627
1.0,1.0,61.0,-0.5559601900041938
1.0,1.0,62.0,-0.5524213886986581
1.0,1.0,63.0,-0.5417472243080271
1.0,1.0,64.0,-0.5250707005136952
1.0,1.0,65.0,-0.5037933502346128
1.0,1.0,66.0,-0.4792952265418276
1.0,1.0,67.0,-0.45265620330079015
1.0,1.0,68.0,-0.4244385546668475
1.0,1.0,69.0,-0.39460216823559036
1.0,1.0,70.0,-0.3625773745534477
1.0,1.0,71.0,-0.32746035949466984
1.0,1.0,72.0,-0.2882520888026711
1.0,1.0,73.0,-0.24404358017002378
1.0,1.0,74.0,-0.19411047846304047
1.0,1.0,75.0,-0.13801131262067456
1.0,1.0,76.0,-0.0758109223131265
1.0,1.0,77.0,-0.008304891738501378
1.0,1.0,78.0,0.06312874194329272
1.0,1.0,79.0,0.137102896491319
1.0,1.0,80.0,0.21272556426003023
1.0,1.0,81.0,0.2896577649436307
1.0,1.0,82.0,0.36783022820991323
1.0,1.0,83.0,0.4471012738810548
1.0,1.0,84.0,0.5270480840572314
1.0,1.0,85.0,0.6069429035526319
1.0,1.0,86.0,0.6858367464549197
1.0,1.0,87.0,0.762622580773914
1.0,1.0,88.0,0.8360473304426225
1.0,1.0,89.0,0.904742975059651
1.0,1.0,90.0,0.9672983875003383
1.0,1.0,91.0,1.0223260659127018
1.0,1.0,92.0,1.0685028487928658
1.0,1.0,93.0,1.1046051562917802
1.0,1.0,94.0,1.1295497344471153
1.0,1.0,95.0,1.1424226439161302
1.0,1.0,96.0,1.142478517503218
1.0,2.0,1.0,0.026114964429278298
1.0,2.0,2.0,0.04572653126174881
1.0,2.0,3.0,0.05173993481898974
1.0,2.0,4.0,0.043096794226100736
1.0,2.0,5.0,0.02210243992601619
1.0,2.0,6.0,0.008181200685419518
1.0,2.0,7.0,0.032947939297974044
1.0,2.0,8.0,0.05196570452787303
1.0,2.0,9.0,0.05042928971808188
1.0,2.0,10.0,0.01755689213716196
1.0,2.0,11.0,-0.05437447225452894
1.0,2.0,12.0,-0.11598300610797135
1.0,2.0,13.0,-0.19011825141223526
1.0,2.0,14.0,-0.22337847907480868
1.0,2.0,15.0,-0.23476540165976525
1.0,2.0,16.0,-0.24155022178583685
1.0,2.0,17.0,-0.19563892444044925
1.0,2.0,18.0,-0.13091623590957838
1.0,2.0,19.0,-0.10243059552260908
1.0,2.0,20.0,-0.11063956841754546
1.0,2.0,21.0,-0.11733402618891327
1.0,2.0,22.0,-0.1191784423712725
1.0,2.0,23.0,-0.10694347722793103
1.0,2.0,24.0,-0.13022064302749126
1.0,2.0,25.0,-0.15060510366568125
1.0,2.0,26.0,-0.1669493119984174
1.0,2.0,27.0,-0.15106543712744822
1.0,2.0,28.0,-0.1454739992236013
1.0,2.0,29.0,-0.13525164951200605
1.0,2.0,30.0,-0.08684069931728117
1.0,2.0,31.0,-0.03928078496814817
1.0,2.0,32.0,0.006245389074441253
1.0,2.0,33.0,0.07608500565788688
1.0,2.0,34.0,0.13504576109580238
1.0,2.0,35.0,0.19665995951923018
1.0,2.0,36.0,0.2595854083949837
1.0,2.0,37.0,0.2933863751613814
1.0,2.0,38.0,0.3015670819089667
1.0,2.0,39.0,0.2829213542599392
1.0,2.0,40.0,0.23020830688687327
1.0,2.0,41.0,0.15958293772149698
1.0,2.0,42.0,0.09036571405052689
1.0,2.0,43.0,0.0013329589475874488
1.0,2.0,44.0,-0.05261355152361953
1.0,2.0,45.0,-0.11444050620096499
1.0,2.0,46.0,-0.1495872911501982
1.0,2.0,47.0,-0.17372108920801874
1.0,2.0,48.0,-0.21146764525845113
1.0,2.0,49.0,-0.24722539753701425
1.0,2.0,50.0,-0.28484230564291857
1.0,2.0,51.0,-0.36304620106200336
1.0,2.0,52.0,-0.44320232553154554
1.0,2.0,53.0,-0.525470615043187
1.0,2.0,54.0,-0.6092584488846712
1.0,2.0,55.0,-0.6933040323863672
1.0,2.0,56.0,-0.7759776736077388
1.0,2.0,57.0,-0.8556372832351573
1.0,2.0,58.0,-0.9308348334285229
1.0,2.0,59.0,-1.0003235182240275
1.0,2.0,60.0,-1.0629789461769994
1.0,2.0,61.0,-1.1177348788597499
1.0,2.0,62.0,-1.1634718557607662
1.0,2.0,63.0,-1.1989404204765055
1.0,2.0,64.0,-1.2227071674010863
1.0,2.0,65.0,-1.2331317254517087
1.0,2.0,66.0,-1.2284072722479402
1.0,2.0,67.0,-1.2066729681030548
1.0,2.0,68.0,-1.1661709182498046
1.0,2.0,69.0,-1.1054538982983422
1.0,2.0,70.0,-1.0236943621660992
1.0,2.0,71.0,-0.9211354105580224
1.0,2.0,72.0,-0.799610424366646
1.0,2.0,73.0,-0.6628916393510865
1.0,2.0,74.0,-0.5166607786756806
1.0,2.0,75.0,-0.36821420966677526
1.0,2.0,76.0,-0.2261271784465265
1.0,2.0,77.0,-0.09969681560516892
1.0,2.0,78.0,0.0022109359410056543
1.0,2.0,79.0,0.07271610348556158
1.0,2.0,80.0,0.10817827510750014
1.0,2.0,81.0,0.10871532229395035
1.0,2.0,82.0,0.07804118251215326
1.0,2.0,83.0,0.02280208081724515
1.0,2.0,84.0,-0.04848232077268018
