7.574523434450861070e-02,0.000000000000000000e+00,1.000000000000000000e+00
2.400592818902752557e-02,0.000000000000000000e+00,1.000000000000000000e+00
8.412904689182369722e-02,0.000000000000000000e+00,1.000000000000000000e+00
1.405485756014177301e-01,0.000000000000000000e+00,1.000000000000000000e+00
1.144720769478261013e-01,0.000000000000000000e+00,1.000000000000000000e+00
1.626554372693349848e-01,0.000000000000000000e+00,1.000000000000000000e+00
1.968937194735586871e-01,0.000000000000000000e+00,1.000000000000000000e+00
1.899917882601311614e-01,0.000000000000000000e+00,1.000000000000000000e+00
2.018717714603899260e-01,0.000000000000000000e+00,1.000000000000000000e+00
1.946373553946111334e-01,0.000000000000000000e+00,1.000000000000000000e+00
2.633366787742281306e-02,0.000000000000000000e+00,1.000000000000000000e+00
2.041928167530942251e-01,0.000000000000000000e+00,1.000000000000000000e+00
2.933675977188696452e-02,0.000000000000000000e+00,1.000000000000000000e+00
1.544068959949976838e-01,0.000000000000000000e+00,1.000000000000000000e+00
1.042455203903049493e-01,0.000000000000000000e+00,1.000000000000000000e+00
1.405672922112834733e-01,0.000000000000000000e+00,1.000000000000000000e+00
1.646637931100902036e-02,0.000000000000000000e+00,1.000000000000000000e+00
1.357880691882086890e-02,0.000000000000000000e+00,1.000000000000000000e+00
1.966884812383507264e-01,0.000000000000000000e+00,1.000000000000000000e+00
8.095589982969361720e-02,0.000000000000000000e+00,1.000000000000000000e+00
1.964961089602225257e-03,0.000000000000000000e+00,1.000000000000000000e+00
1.742015906231797473e-02,0.000000000000000000e+00,1.000000000000000000e+00
8.366901605612575565e-02,0.000000000000000000e+00,1.000000000000000000e+00
8.261232900609360996e-02,0.000000000000000000e+00,1.000000000000000000e+00
2.019396115290379018e-02,0.000000000000000000e+00,1.000000000000000000e+00
2.210103005571875667e-01,0.000000000000000000e+00,1.000000000000000000e+00
2.261928233583973269e-01,0.000000000000000000e+00,1.000000000000000000e+00
3.786408454996283979e-01,0.000000000000000000e+00,1.000000000000000000e+00
3.549114820661394831e-01,0.000000000000000000e+00,1.000000000000000000e+00
3.503290511515636529e-01,0.000000000000000000e+00,1.000000000000000000e+00
2.789071971964360852e-01,0.000000000000000000e+00,1.000000000000000000e+00
3.153513086311178770e-01,0.000000000000000000e+00,1.000000000000000000e+00
2.659487462340919817e-01,0.000000000000000000e+00,1.000000000000000000e+00
3.077608288081725707e-01,0.000000000000000000e+00,1.000000000000000000e+00
2.990377484028612920e-01,0.000000000000000000e+00,1.000000000000000000e+00
3.742651159605179245e-01,0.000000000000000000e+00,1.000000000000000000e+00
2.638375010201934878e-01,0.000000000000000000e+00,1.000000000000000000e+00
3.462821710359366700e-01,0.000000000000000000e+00,1.000000000000000000e+00
3.601588658146028799e-01,0.000000000000000000e+00,1.000000000000000000e+00
3.826990945685650458e-01,0.000000000000000000e+00,1.000000000000000000e+00
5.708515560385156729e-01,0.000000000000000000e+00,1.000000000000000000e+00
5.337819778425920703e-01,0.000000000000000000e+00,1.000000000000000000e+00
5.068644654231411195e-01,0.000000000000000000e+00,1.000000000000000000e+00
5.456390562479838113e-01,0.000000000000000000e+00,1.000000000000000000e+00
4.738951148115537748e-01,0.000000000000000000e+00,1.000000000000000000e+00
4.418745596159331379e-01,0.000000000000000000e+00,1.000000000000000000e+00
5.763860308686570288e-01,0.000000000000000000e+00,1.000000000000000000e+00
4.794541800254202291e-01,0.000000000000000000e+00,1.000000000000000000e+00
5.181308884479244314e-01,0.000000000000000000e+00,1.000000000000000000e+00
4.747490451866654415e-01,0.000000000000000000e+00,1.000000000000000000e+00
4.865561661091156176e-01,0.000000000000000000e+00,1.000000000000000000e+00
5.003288054084537029e-01,0.000000000000000000e+00,1.000000000000000000e+00
5.641111149339582687e-01,0.000000000000000000e+00,1.000000000000000000e+00
5.718674015733671290e-01,0.000000000000000000e+00,1.000000000000000000e+00
6.298198722647051495e-01,0.000000000000000000e+00,1.000000000000000000e+00
4.502812764299160553e-01,0.000000000000000000e+00,1.000000000000000000e+00
5.292027113641001312e-01,0.000000000000000000e+00,1.000000000000000000e+00
5.061295637208846898e-01,0.000000000000000000e+00,1.000000000000000000e+00
6.300022777689490150e-01,0.000000000000000000e+00,1.000000000000000000e+00
4.910882691741466077e-01,0.000000000000000000e+00,1.000000000000000000e+00
5.567307487019156342e-01,0.000000000000000000e+00,1.000000000000000000e+00
5.040914079603641129e-01,0.000000000000000000e+00,1.000000000000000000e+00
5.792470279069787953e-01,0.000000000000000000e+00,1.000000000000000000e+00
7.450310206189975082e-01,0.000000000000000000e+00,1.000000000000000000e+00
7.946664579618107904e-01,0.000000000000000000e+00,1.000000000000000000e+00
6.515279567805010164e-01,0.000000000000000000e+00,1.000000000000000000e+00
7.902403080965784143e-01,0.000000000000000000e+00,1.000000000000000000e+00
6.612850027968307787e-01,0.000000000000000000e+00,1.000000000000000000e+00
8.040457856364794376e-01,0.000000000000000000e+00,1.000000000000000000e+00
8.304578841709799875e-01,0.000000000000000000e+00,1.000000000000000000e+00
8.038495813749745311e-01,0.000000000000000000e+00,1.000000000000000000e+00
7.612542349054345348e-01,0.000000000000000000e+00,1.000000000000000000e+00
7.952946432705964019e-01,0.000000000000000000e+00,1.000000000000000000e+00
7.227142331370066675e-01,0.000000000000000000e+00,1.000000000000000000e+00
6.465306827185333116e-01,0.000000000000000000e+00,1.000000000000000000e+00
8.129451340935454073e-01,0.000000000000000000e+00,1.000000000000000000e+00
7.256255112062288681e-01,0.000000000000000000e+00,1.000000000000000000e+00
7.499438951574560752e-01,0.000000000000000000e+00,1.000000000000000000e+00
6.893678600756414365e-01,0.000000000000000000e+00,1.000000000000000000e+00
6.484904675418744491e-01,0.000000000000000000e+00,1.000000000000000000e+00
7.328519554703183392e-01,0.000000000000000000e+00,1.000000000000000000e+00
6.645648451930199485e-01,0.000000000000000000e+00,1.000000000000000000e+00
6.479858706839555227e-01,0.000000000000000000e+00,1.000000000000000000e+00
7.721551166384690301e-01,0.000000000000000000e+00,1.000000000000000000e+00
6.841186711632821771e-01,0.000000000000000000e+00,1.000000000000000000e+00
7.926177598729864382e-01,0.000000000000000000e+00,1.000000000000000000e+00
7.219637365203394053e-01,0.000000000000000000e+00,1.000000000000000000e+00
6.726551147930044383e-01,0.000000000000000000e+00,1.000000000000000000e+00
8.133151497325694645e-01,0.000000000000000000e+00,1.000000000000000000e+00
7.387754630555459778e-01,0.000000000000000000e+00,1.000000000000000000e+00
7.337465767556923257e-01,0.000000000000000000e+00,1.000000000000000000e+00
8.457763426491288206e-01,0.000000000000000000e+00,1.000000000000000000e+00
8.614167063636936073e-01,0.000000000000000000e+00,1.000000000000000000e+00
9.863652209749628197e-01,0.000000000000000000e+00,1.000000000000000000e+00
1.038604188918121451e+00,0.000000000000000000e+00,1.000000000000000000e+00
1.036419711522416520e+00,0.000000000000000000e+00,1.000000000000000000e+00
9.166191645315975300e-01,0.000000000000000000e+00,1.000000000000000000e+00
1.038335967419726114e+00,0.000000000000000000e+00,1.000000000000000000e+00
8.566171271349267702e-01,0.000000000000000000e+00,1.000000000000000000e+00
9.837003698060475809e-01,0.000000000000000000e+00,1.000000000000000000e+00
9.459681349613725532e-01,0.000000000000000000e+00,1.000000000000000000e+00
9.489413001663781211e-01,0.000000000000000000e+00,1.000000000000000000e+00
8.698042996756257805e-01,0.000000000000000000e+00,1.000000000000000000e+00
8.901535475867204950e-01,0.000000000000000000e+00,1.000000000000000000e+00
9.984802722048313761e-01,0.000000000000000000e+00,1.000000000000000000e+00
9.522648108351808860e-01,0.000000000000000000e+00,1.000000000000000000e+00
8.482097135448907199e-01,0.000000000000000000e+00,1.000000000000000000e+00
9.952253333358382914e-01,0.000000000000000000e+00,1.000000000000000000e+00
8.972340711717060602e-01,0.000000000000000000e+00,1.000000000000000000e+00
1.009112980461541520e+00,0.000000000000000000e+00,1.000000000000000000e+00
1.018361888943563054e+00,0.000000000000000000e+00,1.000000000000000000e+00
9.817865130759478864e-01,0.000000000000000000e+00,1.000000000000000000e+00
8.537882915305942122e-01,0.000000000000000000e+00,1.000000000000000000e+00
1.022122570251633222e+00,0.000000000000000000e+00,1.000000000000000000e+00
1.139218335211657607e+00,0.000000000000000000e+00,1.000000000000000000e+00
1.052737078431425388e+00,0.000000000000000000e+00,1.000000000000000000e+00
1.241766578122557974e+00,0.000000000000000000e+00,1.000000000000000000e+00
1.244327391053553944e+00,0.000000000000000000e+00,1.000000000000000000e+00
1.136061861770410575e+00,0.000000000000000000e+00,1.000000000000000000e+00
1.253456529845201617e+00,0.000000000000000000e+00,1.000000000000000000e+00
1.055118397952019338e+00,0.000000000000000000e+00,1.000000000000000000e+00
1.173156580834937124e+00,0.000000000000000000e+00,1.000000000000000000e+00
1.254758734111808938e+00,0.000000000000000000e+00,1.000000000000000000e+00
1.191670366796566904e+00,0.000000000000000000e+00,1.000000000000000000e+00
1.245156508522955452e+00,0.000000000000000000e+00,1.000000000000000000e+00
1.135571385688068702e+00,0.000000000000000000e+00,1.000000000000000000e+00
1.228029109409184416e+00,0.000000000000000000e+00,1.000000000000000000e+00
1.127504265921378312e+00,0.000000000000000000e+00,1.000000000000000000e+00
1.181640117058221584e+00,0.000000000000000000e+00,1.000000000000000000e+00
