timestamp,sender,receiver
0.0,0,1
0.0022605255721955355,0,1
0.004521051144391071,0,1
0.006781576716586607,0,1
0.009042102288782142,0,1
0.011302627860977677,0,1
0.013563153433173214,0,1
0.015823679005368747,0,1
0.018084204577564284,0,1
0.020344730149759818,0,1
0.022605255721955354,0,1
0.02486578129415089,0,1
0.027126306866346428,0,1
0.02938683243854196,0,1
0.031647358010737495,0,1
0.033907883582933035,0,1
0.03616840915512857,0,1
0.0384289347273241,0,1
0.040689460299519635,0,1
0.04294998587171517,0,1
0.04521051144391071,0,1
0.04747103701610624,0,1
0.04973156258830178,0,1
0.051992088160497316,0,1
0.054252613732692856,0,1
0.05651313930488838,0,1
0.05877366487708392,0,1
0.06103419044927945,0,1
0.06329471602147499,0,1
0.06555524159367053,0,1
0.06781576716586607,0,1
0.0700762927380616,0,1
0.07233681831025714,0,1
0.07459734388245268,0,1
0.0768578694546482,0,1
0.07911839502684374,0,1
0.08137892059903927,0,1
0.08363944617123481,0,1
0.08589997174343034,0,1
0.08816049731562589,0,1
0.09042102288782142,0,1
0.09268154846001696,0,1
0.09494207403221248,0,1
0.09720259960440802,0,1
0.09946312517660356,0,1
0.1017236507487991,0,1
0.10398417632099463,0,1
0.10624470189319016,0,1
0.10850522746538571,0,1
0.11076575303758124,0,1
0.11302627860977676,0,1
0.1152868041819723,0,1
0.11754732975416785,0,1
0.11980785532636339,0,1
0.1220683808985589,0,1
0.12432890647075445,0,1
0.12658943204294998,0,1
0.12884995761514553,0,1
0.13111048318734106,0,1
0.13337100875953659,0,1
0.13563153433173214,0,1
0.13789205990392767,0,1
0.1401525854761232,0,1
0.14241311104831872,0,1
0.14467363662051427,0,1
0.1469341621927098,0,1
0.14919468776490535,0,1
0.15145521333710088,0,1
0.1537157389092964,0,1
0.15597626448149193,0,1
0.1582367900536875,0,1
0.16049731562588304,0,1
0.16275784119807854,0,1
0.1650183667702741,0,1
0.16727889234246962,0,1
0.16953941791466517,0,1
0.17179994348686067,0,1
0.17406046905905623,0,1
0.17632099463125178,0,1
0.1785815202034473,0,1
0.18084204577564283,0,1
0.18310257134783836,0,1
0.18536309692003392,0,1
0.1876236224922294,0,1
0.18988414806442497,0,1
0.19214467363662052,0,1
0.19440519920881605,0,1
0.19666572478101157,0,1
0.19892625035320713,0,1
0.20118677592540268,0,1
0.21474992935857587,0,1
0.21701045493077142,0,1
0.21927098050296695,0,1
0.22153150607516248,0,1
0.22379203164735803,0,1
0.22605255721955353,0,1
0.22831308279174906,0,1
0.2305736083639446,0,1
0.23283413393614016,0,1
0.2350946595083357,0,1
0.23735518508053122,1,0
0.23961571065272677,2,3
0.23961571065272677,0,1
0.24187623622492233,0,1
0.2441367617971178,0,1
0.24639728736931335,1,0
0.2486578129415089,0,1
0.25091833851370443,0,1
0.25317886408589996,1,0
0.25543938965809554,0,1
0.25769991523029107,0,1
0.2599604408024866,0,1
0.2622209663746821,0,1
0.26448149194687764,0,1
0.26674201751907317,0,1
0.2690025430912687,0,1
0.2712630686634643,0,1
0.2735235942356598,0,1
0.27578411980785533,0,1
0.27804464538005086,0,1
0.2803051709522464,0,1
0.28256569652444197,0,1
0.28482622209663744,0,1
0.287086747668833,0,1
0.28934727324102855,0,1
0.2916077988132241,0,1
0.2938683243854196,1,0
0.2961288499576151,0,1
0.2983893755298107,0,1
0.30064990110200623,0,1
0.30291042667420176,0,1
0.3051709522463973,0,1
0.3074314778185928,0,1
0.30969200339078834,0,1
0.31195252896298387,0,1
0.31421305453517945,0,1
0.316473580107375,0,1
0.3187341056795705,0,1
0.3209946312517661,0,1
0.32325515682396155,0,1
0.3255156823961571,1,0
0.3277762079683526,0,1
0.3300367335405482,0,1
0.3322972591127437,0,1
0.33455778468493924,0,1
0.3368183102571348,0,1
0.33907883582933035,0,1
0.3413393614015258,0,1
0.34359988697372135,0,1
0.34586041254591693,0,1
0.34812093811811246,0,1
0.350381463690308,0,1
0.35264198926250356,0,1
0.3549025148346991,0,1
0.3571630404068946,0,1
0.35942356597909014,0,1
0.36168409155128567,0,1
0.3639446171234812,0,1
0.3662051426956767,0,1
0.3684656682678723,0,1
0.37072619384006783,0,1
0.37298671941226336,0,1
0.3752472449844588,0,1
0.3775077705566544,0,1
0.37976829612884994,0,1
0.3820288217010455,0,1
0.38428934727324104,0,1
0.3865498728454366,0,1
0.3888103984176321,0,1
0.39107092398982757,0,1
0.39333144956202315,0,1
0.3955919751342187,0,1
0.39785250070641426,1,0
0.4001130262786098,0,1
0.40237355185080537,0,1
0.40463407742300084,0,1
